frame_index,stamp_sec,processing_ms,points_in,points_after_range,points_after_self_filter,points_used,cells_updated
83,15.1,3.03,37449,2668,144,144,53
84,15.2,3.507,37449,2669,144,144,53
85,15.3,2.829,37449,2676,144,144,54
86,15.4,2.774,37449,2674,144,144,53
87,15.5,3.086,37449,2672,144,144,52
88,15.6,2.846,37449,2666,144,144,53
89,15.7,2.73,37449,2670,144,144,53
90,15.8,2.966,37449,2667,144,144,53
91,15.9,3.268,37449,2665,144,144,53
92,16.0,2.836,37449,2665,144,144,53
93,16.1,2.67,37449,2674,144,144,53
94,16.2,2.962,37449,2673,144,144,53
95,16.3,2.643,37449,2669,144,144,53
96,16.4,2.635,37449,2671,144,144,53
97,16.5,3.007,37449,2670,144,144,53
98,16.6,2.851,37449,2672,144,144,53
99,16.7,3.047,37449,2673,144,144,53
100,16.8,2.787,37449,2671,144,144,53
101,16.9,2.723,37449,2669,144,144,52
102,17.0,3.215,37449,2669,144,144,53
103,17.1,3.039,37449,2660,144,144,53
104,17.2,2.846,37449,2670,144,144,53
105,17.3,2.754,37449,2663,144,144,53
106,17.4,3.097,37449,2669,144,144,53
107,17.5,3.221,37449,2666,144,144,53
108,17.6,2.68,37449,2666,144,144,53
109,17.7,2.72,37449,2667,144,144,53
110,17.8,2.691,37449,2666,144,144,53
111,17.9,2.645,37449,2670,144,144,53
112,18.0,2.766,37449,2675,144,144,53
113,18.1,2.699,37449,2664,144,144,52
114,18.2,2.96,37449,2670,144,144,53
115,18.3,2.681,37449,2672,144,144,53
116,18.4,2.922,37449,2669,144,144,54
117,18.5,2.734,37449,2665,144,144,53
118,18.6,2.733,37449,2665,144,144,53
119,18.7,2.674,37449,2668,144,144,53
120,18.8,3.196,37449,2669,144,144,53
121,18.9,2.806,37449,2670,144,144,52
122,19.0,3.338,37449,2663,144,144,53
123,19.1,2.816,37449,2667,144,144,53
124,19.2,2.847,37449,2667,144,144,53
125,19.3,3.032,37449,2665,144,144,53
126,19.4,2.694,37449,2671,144,144,53
127,19.5,2.751,37449,2663,144,144,53
128,19.6,2.662,37449,2669,144,144,53
129,19.7,2.864,37449,2673,144,144,53
130,19.8,3.057,37449,2670,144,144,53
131,19.9,2.799,37449,2668,144,144,53
132,20.0,3.526,37449,2679,144,144,53
133,20.1,2.75,37449,2671,144,144,52
134,20.2,2.735,37449,2670,144,144,52
135,20.3,2.855,37449,2673,144,144,53
136,20.4,2.909,37449,2669,144,144,53
137,20.5,2.683,37449,2676,144,144,53
138,20.6,2.844,37449,2669,144,144,53
139,20.7,2.856,37449,2667,144,144,53
140,20.8,2.911,37449,2669,144,144,53
141,20.9,2.819,37449,2675,144,144,53
142,21.0,2.65,37449,2667,144,144,53
143,21.1,3.022,37449,2668,144,144,53
144,21.2,2.654,37449,2671,144,144,53
145,21.3,3.544,37449,2671,144,144,53
146,21.4,2.997,37449,2674,144,144,54
147,21.5,2.926,37449,2672,144,144,52
148,21.6,3.334,37449,2663,144,144,52
149,21.7,2.732,37449,2666,144,144,53
150,21.8,2.589,37449,2674,144,144,53
151,21.9,2.678,37449,2674,144,144,53
152,22.0,2.745,37449,2676,144,144,53
153,22.1,2.683,37449,2671,144,144,53
154,22.2,2.853,37449,2667,144,144,52
155,22.3,2.861,37449,2673,144,144,54
156,22.4,2.782,37449,2673,144,144,53
157,22.5,2.814,37449,2672,144,144,53
158,22.6,2.748,37449,2663,144,144,53
159,22.7,2.795,37449,2667,144,144,53
160,22.8,2.805,37449,2672,144,144,53
161,22.9,3.11,37449,2665,144,144,53
162,23.0,2.756,37449,2667,144,144,53
163,23.1,2.812,37449,2671,144,144,53
164,23.2,2.724,37449,2670,144,144,52
165,23.3,3.11,37449,2675,144,144,53
166,23.4,2.577,37449,2669,144,144,54
167,23.5,2.84,37449,2669,144,144,54
168,23.6,2.858,37449,2666,144,144,53
169,23.7,2.798,37449,2678,144,144,53
170,23.8,2.736,37449,2674,144,144,54
171,23.9,2.828,37449,2664,144,144,52
172,24.0,2.741,37449,2670,144,144,53
173,24.1,2.932,37449,2674,144,144,53
174,24.2,2.648,37449,2674,144,144,53
175,24.3,2.594,37449,2667,144,144,53
176,24.4,2.692,37449,2668,144,144,53
177,24.5,2.706,37449,2672,144,144,53
178,24.6,3.362,37449,2668,144,144,53
179,24.7,2.752,37449,2671,144,144,54
180,24.8,2.888,37449,2668,144,144,53
181,24.9,3.031,37449,2673,144,144,53
182,25.0,2.549,37449,2672,144,144,53
183,25.1,3.275,37449,2668,144,144,53
184,25.2,2.843,37449,2673,144,144,53
185,25.3,3.101,37449,2673,144,144,53
186,25.4,2.908,37449,2670,144,144,53
187,25.5,3.196,37449,2674,144,144,53
188,25.6,2.944,37449,2672,144,144,52
189,25.7,3.359,37449,2671,144,144,53
190,25.8,2.996,37449,2670,144,144,53
191,25.9,3.198,37449,2669,144,144,53
192,26.0,3.132,37449,2674,144,144,53
193,26.1,3.126,37449,2666,144,144,53
194,26.2,3.042,37449,2667,144,144,53
195,26.3,2.927,37449,2669,144,144,53
196,26.4,2.986,37449,2671,144,144,53
197,26.5,3.093,37449,2668,144,144,54
198,26.6,3.061,37449,2671,144,144,53
199,26.7,2.78,37449,2674,144,144,53
200,26.8,2.888,37449,2669,144,144,53
201,26.9,2.804,37449,2667,144,144,52
202,27.0,2.922,37449,2671,144,144,53
203,27.1,3.228,37449,2674,144,144,53
204,27.2,3.174,37449,2664,144,144,54
205,27.3,3.638,37449,2677,144,144,54
206,27.4,3.227,37449,2669,144,144,53
207,27.5,2.877,37449,2671,144,144,53
208,27.6,2.938,37449,2668,144,144,53
209,27.7,2.812,37449,2670,144,144,53
210,27.8,3.481,37449,2667,144,144,53
211,27.9,2.903,37449,2669,144,144,53
212,28.0,2.629,37449,2668,144,144,53
213,28.1,3.109,37449,2672,144,144,52
214,28.2,3.023,37449,2666,144,144,53
215,28.3,2.813,37449,2669,144,144,52
216,28.4,2.835,37449,2674,144,144,53
217,28.5,2.802,37449,2674,144,144,54
218,28.6,2.675,37449,2669,144,144,52
219,28.7,3.192,37449,2671,144,144,53
220,28.8,2.831,37449,2675,144,144,53
221,28.9,3.025,37449,2664,144,144,53
222,29.0,3.382,37449,2668,144,144,53
223,29.1,2.85,37449,2671,144,144,53
224,29.2,2.845,37449,2673,144,144,53
225,29.3,2.83,37449,2665,144,144,53
226,29.4,2.824,37449,2672,144,144,53
227,29.5,2.864,37449,2673,144,144,53
228,29.6,2.991,37449,2681,144,144,53
229,29.7,2.861,37449,2673,144,144,53
230,29.8,3.088,37449,2675,144,144,53
231,29.9,2.983,37449,2670,144,144,53
232,30.0,3.417,37449,2670,144,144,53
233,30.1,2.809,37449,2668,144,144,54
234,30.2,2.909,37449,2674,144,144,53
235,30.3,2.799,37449,2667,144,144,53
236,30.4,3.12,37449,2666,144,144,53
237,30.5,3.028,37449,2670,144,144,53
238,30.6,2.958,37449,2672,144,144,54
239,30.7,3.103,37449,2670,144,144,53
240,30.8,2.832,37449,2677,144,144,53
241,30.9,3.071,37449,2669,144,144,53
242,31.0,3.218,37449,2669,144,144,53
243,31.1,3.08,37449,2671,144,144,52
244,31.2,2.842,37449,2671,144,144,54
245,31.3,2.956,37449,2672,144,144,53
246,31.4,3.066,37449,2666,144,144,52
247,31.5,2.808,37449,2675,144,144,54
248,31.6,2.995,37449,2668,144,144,53
249,31.7,3.564,37449,2666,144,144,52
250,31.8,2.692,37449,2670,144,144,53
251,31.9,2.883,37449,2673,144,144,53
252,32.0,2.739,37449,2670,144,144,52
253,32.1,2.835,38162,2686,144,144,52
254,32.2,3.342,45878,3349,285,285,72
255,32.3,3.748,45407,5569,3781,3781,118
256,32.4,4.029,44186,9077,7216,7216,145
257,32.5,4.624,42324,14692,12756,12756,185
258,32.6,6.462,40345,27715,25624,25624,234
259,32.7,5.973,38635,26006,23805,23805,244
260,32.8,5.742,36990,24361,22237,22237,215
261,32.9,5.589,35872,23243,21186,21186,115
262,33.0,5.85,34909,22280,20404,20404,92
263,33.1,5.728,34757,22128,20347,20347,98
264,33.2,3.965,46352,6415,5177,5177,80
265,33.3,4.333,44775,10831,9744,9744,140
266,33.4,5.249,44039,16542,15888,15888,203
267,33.5,7.636,43496,27296,26909,26909,367
268,33.6,7.458,43009,30380,30141,30141,531
269,33.7,7.733,42550,29921,29733,29733,681
270,33.8,9.66,42100,29471,29313,29313,816
271,33.9,8.255,41640,29011,28883,28883,937
272,34.0,7.231,41178,28549,28444,28444,1040
273,34.1,6.866,40721,28092,28011,28011,1153
274,34.2,6.908,40257,27627,27561,27561,1248
275,34.3,6.801,39800,27171,27119,27119,1353
276,34.4,7.13,39341,26712,26676,26676,1449
277,34.5,6.77,38906,26277,26251,26251,1543
278,34.6,6.763,38465,25837,25823,25823,1625
279,34.7,7.271,38065,25436,25429,25429,1707
280,34.8,6.725,37675,25046,25044,25044,1764
281,34.9,6.75,37314,24685,24685,24685,1844
282,35.0,6.833,36967,24338,24338,24338,1917
283,35.1,6.164,36622,23993,23993,23993,1973
284,35.2,6.3,36300,23671,23671,23671,2048
285,35.3,6.225,35987,23358,23358,23358,2099
286,35.4,6.365,35691,23062,23062,23062,2156
287,35.5,6.084,35407,22778,22778,22778,2214
288,35.6,5.993,35134,22504,22504,22504,2277
289,35.7,6.696,34883,22253,22253,22253,2344
290,35.8,5.741,34617,21988,21988,21988,2401
291,35.9,5.806,34381,21752,21752,21752,2451
292,36.0,5.8,34139,21510,21510,21510,2517
293,36.1,5.795,33909,21280,21280,21280,2549
294,36.2,5.881,33694,21065,21065,21065,2630
295,36.3,5.622,33482,20853,20853,20853,2691
296,36.4,5.612,33276,20647,20647,20647,2736
297,36.5,5.669,33076,20447,20447,20447,2786
298,36.6,5.943,32886,20257,20257,20257,2836
299,36.7,5.524,32691,20062,20062,20062,2871
300,36.8,6.555,32515,19886,19886,19886,2935
301,36.9,5.736,32335,19706,19706,19706,2980
302,37.0,5.744,32172,19543,19543,19543,3044
303,37.1,6.092,32006,19377,19377,19377,3088
304,37.2,5.246,31842,19213,19213,19213,3125
305,37.3,5.344,31689,19060,19060,19060,3166
306,37.4,5.328,31527,18898,18898,18898,3233
307,37.5,5.626,31551,18922,18922,18922,3335
308,37.6,5.503,32242,19613,19613,19613,3741
309,37.7,6.004,32407,19778,19778,19778,3711
310,37.8,5.946,32651,20022,20022,20022,3811
311,37.9,5.436,32570,19941,19941,19941,3864
312,38.0,5.43,32401,19772,19772,19772,4055
313,38.1,6.043,32227,19598,19598,19598,4186
314,38.2,5.319,31888,19259,19259,19259,4262
315,38.3,5.424,31502,18873,18873,18873,4296
316,38.4,6.389,31260,18631,18518,18518,4279
317,38.5,5.638,31155,18526,18526,18526,4457
318,38.6,5.65,30832,18203,18203,18158,4428
319,38.7,5.018,29323,16694,16694,16641,3909
320,38.8,4.556,27716,15087,15087,15014,3271
321,38.9,4.584,26155,13526,13526,13471,2709
322,39.0,4.081,24495,11866,11866,11851,2189
323,39.1,4.036,24174,11545,11545,11545,2182
324,39.2,4.508,26290,13661,13661,13661,3021
325,39.3,5.617,28126,15497,15497,15497,3696
326,39.4,4.623,27473,14844,14844,14826,3464
327,39.5,4.656,26641,14012,14012,14012,3236
328,39.6,4.69,26896,14267,14267,14267,3330
329,39.7,4.588,27277,14648,14648,14648,3487
330,39.8,4.695,27248,14619,14619,14619,3509
331,39.9,4.891,27155,14526,14526,14526,3475
332,40.0,4.75,27261,14632,14632,14457,3429
333,40.1,5.105,27288,14659,14659,14342,3428
334,40.2,4.623,26598,13969,13969,13969,3363
335,40.3,4.227,25397,12768,12768,12768,3132
336,40.4,4.115,24871,12242,12236,12236,3023
337,40.5,4.022,24711,12082,12082,12082,2940
338,40.6,3.909,23983,11354,11354,11354,2781
339,40.7,5.302,22644,10015,10015,9992,2511
340,40.8,3.825,21897,9268,9268,9268,2450
341,40.9,3.595,22084,9455,9455,9448,2535
342,41.0,3.674,22145,9516,9499,9499,2527
343,41.1,3.65,22048,9419,9419,9419,2411
344,41.2,3.661,22484,9855,9855,9855,2540
345,41.3,3.72,23143,10514,10514,10514,2741
346,41.4,3.9,23904,11275,11275,11275,2935
347,41.5,3.971,24282,11653,11653,11653,2980
348,41.6,4.177,24312,11683,11683,11683,2932
349,41.7,4.653,24568,11939,11939,11939,2970
350,41.8,4.335,25175,12546,12546,12546,3134
351,41.9,4.293,25963,13334,13334,13334,3372
352,42.0,4.333,26572,13943,13943,13943,3525
353,42.1,4.524,26877,14248,14248,14248,3564
354,42.2,4.407,26995,14366,14366,14366,3566
355,42.3,4.69,27380,14751,14751,14751,3660
356,42.4,4.894,27923,15294,15294,15294,3892
357,42.5,4.994,28369,15740,15740,15740,4061
358,42.6,5.081,28528,15899,15899,15899,4143
359,42.7,4.959,28562,15933,15933,15933,4135
360,42.8,4.855,28671,16042,16042,16042,4201
361,42.9,4.913,28856,16227,16227,16227,4313
362,43.0,4.757,29075,16446,16446,16446,4447
363,43.1,4.878,29253,16624,16624,16624,4511
364,43.2,4.916,29328,16699,16697,16697,4530
365,43.3,5.222,29350,16721,16721,16721,4495
366,43.4,4.942,29429,16800,16800,16800,4535
367,43.5,5.277,29579,16950,16950,16950,4592
368,43.6,5.278,29697,17068,17068,17068,4669
369,43.7,5.966,29758,17129,17129,17129,4677
370,43.8,5.861,29794,17165,17165,17165,4633
371,43.9,6.016,29827,17198,17198,17198,4584
372,44.0,5.387,29874,17245,17245,17245,4601
373,44.1,5.148,30001,17372,17372,17372,4601
374,44.2,6.388,30056,17427,17427,17427,4596
375,44.3,5.358,30001,17372,17372,17372,4590
376,44.4,4.995,29914,17285,17285,17285,4565
377,44.5,6.678,29848,17219,17219,17219,4581
378,44.6,5.014,29801,17172,17172,17172,4588
379,44.7,5.023,29770,17141,17141,17141,4612
380,44.8,5.037,29744,17115,17115,17115,4614
381,44.9,5.137,29724,17095,17095,17095,4544
382,45.0,5.415,29725,17096,17096,17089,4445
383,45.1,5.608,29742,17113,17113,17113,4447
384,45.2,4.719,29780,17151,17151,17151,4456
385,45.3,7.015,29825,17196,17196,17196,4440
386,45.4,5.208,29861,17232,17232,17232,4426
387,45.5,5.128,29920,17291,17291,17291,4434
388,45.6,5.26,29984,17355,17355,17355,4506
389,45.7,6.077,30049,17420,17420,17420,4479
390,45.8,5.572,30116,17487,17487,17487,4498
391,45.9,5.387,30197,17568,17568,17568,4477
392,46.0,5.112,30264,17635,17635,17635,4404
393,46.1,5.096,30336,17707,17707,17707,4371
394,46.2,5.123,30393,17764,17764,17764,4361
395,46.3,5.329,30448,17819,17819,17819,4354
396,46.4,5.274,30487,17858,17858,17858,4327
397,46.5,5.421,30536,17907,17907,17907,4271
398,46.6,5.527,30581,17952,17952,17952,4304
399,46.7,5.067,30623,17994,17994,17994,4315
400,46.8,5.185,30651,18022,18022,18022,4343
401,46.9,5.212,30654,18025,18025,18025,4326
402,47.0,5.234,30651,18022,18022,18022,4370
403,47.1,5.179,30647,18018,18018,18018,4352
404,47.2,5.29,30608,17979,17979,17979,4349
405,47.3,5.356,30587,17958,17958,17958,4366
406,47.4,6.234,30561,17932,17932,17932,4368
407,47.5,5.157,30557,17928,17928,17928,4354
408,47.6,7.011,30539,17910,17910,17910,4327
409,47.7,5.16,30551,17922,17922,17922,4308
410,47.8,5.139,30591,17962,17962,17962,4343
411,47.9,6.48,30632,18003,18003,18003,4302
412,48.0,5.245,30687,18058,18058,18058,4261
413,48.1,5.8,30746,18117,18117,18117,4189
414,48.2,5.288,30786,18157,18157,18157,4150
415,48.3,5.104,30814,18185,18185,18185,4111
416,48.4,5.176,30813,18184,18184,18184,4134
417,48.5,5.098,30819,18190,18190,18190,4144
418,48.6,5.823,30798,18169,18169,18169,4133
419,48.7,5.324,30737,18108,18108,18108,4073
420,48.8,5.106,30665,18036,18036,18036,3999
421,48.9,5.646,30596,17967,17967,17967,3983
422,49.0,6.142,30495,17866,17866,17866,3996
423,49.1,4.919,30389,17761,17761,17761,4035
424,49.2,5.076,30285,17656,17656,17656,4143
425,49.3,5.9,30260,17631,17631,17631,4198
426,49.4,5.061,30277,17648,17648,17648,4229
427,49.5,5.879,30300,17671,17671,17671,4252
428,49.6,5.278,30328,17699,17699,17699,4205
429,49.7,5.979,30358,17729,17729,17729,4207
430,49.8,5.143,30389,17760,17760,17760,4180
431,49.9,4.967,30429,17800,17800,17800,4190
432,50.0,6.141,30435,17806,17806,17716,4155
433,50.1,5.088,30440,17811,17811,17751,4202
434,50.2,5.506,30436,17807,17807,17767,4229
435,50.3,5.648,30399,17770,17770,17768,4255
436,50.4,6.045,30354,17725,17725,17725,4292
437,50.5,5.305,30316,17687,17687,17687,4280
438,50.6,5.035,30282,17653,17653,17653,4291
439,50.7,5.434,30187,17558,17558,17558,4288
440,50.8,5.008,30118,17489,17489,17489,4254
441,50.9,4.966,30038,17409,17409,17409,4205
442,51.0,5.39,29945,17316,17316,17316,4166
443,51.1,5.873,29796,17167,17167,17167,4074
444,51.2,4.91,29662,17033,17033,17033,4073
445,51.3,5.469,29483,16854,16854,16854,4006
446,51.4,4.861,29256,16627,16627,16627,3887
447,51.5,4.993,29054,16425,16425,16425,3857
448,51.6,5.132,28872,16243,16243,16243,3818
449,51.7,5.01,28644,16015,16015,16015,3747
450,51.8,5.195,28509,15880,15880,15880,3749
451,51.9,5.997,28309,15680,15680,15680,3702
452,52.0,5.345,28068,15439,15439,15439,3620
453,52.1,5.374,27807,15178,15178,15178,3585
454,52.2,4.671,27533,14904,14904,14904,3527
455,52.3,4.521,27196,14567,14567,14567,3430
456,52.4,4.944,26815,14186,14186,14186,3374
457,52.5,4.424,26459,13830,13830,13830,3280
458,52.6,4.226,26072,13443,13443,13443,3204
459,52.7,4.191,25798,13169,13169,13169,3154
460,52.8,4.501,25551,12922,12922,12922,3118
461,52.9,4.967,25309,12680,12680,12680,3069
462,53.0,4.103,25091,12462,12462,12462,3014
463,53.1,4.123,25384,12755,12755,12755,3068
464,53.2,5.033,26553,13924,13924,13924,3211
465,53.3,5.085,27614,14985,14985,14985,3411
466,53.4,4.513,27937,15308,15308,15308,3462
467,53.5,4.776,28148,15519,15519,15519,3490
468,53.6,4.582,28339,15710,15710,15710,3567
469,53.7,4.794,28464,15835,15835,15835,3584
470,53.8,4.763,28543,15914,15914,15914,3628
471,53.9,4.863,28604,15975,15975,15975,3637
472,54.0,4.717,28651,16022,16022,16022,3647
473,54.1,4.709,28526,15897,15895,15895,3589
474,54.2,4.603,28041,15412,14953,14953,3138
475,54.3,5.214,28023,15394,14693,14693,2956
476,54.4,4.674,28804,16175,15507,15507,3154
477,54.5,5.012,29258,16629,15941,15941,3235
478,54.6,4.622,29194,16565,15614,15614,3032
479,54.7,4.573,29012,16383,15219,15219,2804
480,54.8,5.184,29095,16466,15382,15382,2873
481,54.9,4.795,29312,16683,15887,15887,3113
482,55.0,5.548,29425,16796,16187,16187,3238
483,55.1,4.866,29504,16875,16181,16181,3174
484,55.2,4.877,29623,16994,16107,16107,3067
485,55.3,6.706,29800,17171,16215,16215,3039
486,55.4,5.028,29950,17321,16510,16510,3128
487,55.5,5.108,30140,17511,16896,16896,3284
488,55.6,4.956,30360,17731,17153,17153,3341
489,55.7,4.981,30567,17938,17233,17233,3278
490,55.8,5.63,30797,18168,17333,17333,3195
491,55.9,5.2,30996,18367,17575,17575,3240
492,56.0,5.107,31199,18570,18123,18123,3501
493,56.1,6.349,31431,18802,18802,18802,3866
494,56.2,5.399,31711,19082,19082,19082,3933
495,56.3,6.243,31938,19309,19309,19309,3951
496,56.4,5.298,32149,19520,19520,19520,3996
497,56.5,6.569,32384,19755,19755,19755,4040
498,56.6,5.711,32547,19918,19918,19918,4043
499,56.7,5.526,32751,20122,20122,20122,4101
500,56.8,6.733,32965,20336,20336,20336,4136
501,56.9,6.078,33147,20518,20518,20518,4166
502,57.0,6.094,33272,20643,20643,20643,4163
503,57.1,5.677,33395,20766,20766,20766,4186
504,57.2,5.855,33537,20908,20908,20908,4223
505,57.3,5.902,33648,21019,21019,21019,4233
506,57.4,6.057,33700,21071,21071,21071,4221
507,57.5,6.479,33756,21127,21127,21127,4245
508,57.6,6.054,33910,21281,21281,21281,4281
509,57.7,5.883,34012,21383,21383,21383,4295
510,57.8,6.323,34064,21435,21435,21435,4295
511,57.9,6.594,34118,21489,21489,21489,4305
512,58.0,6.243,34166,21537,21537,21537,4309
513,58.1,6.623,34202,21573,21573,21573,4337
514,58.2,6.564,34233,21604,21604,21604,4323
515,58.3,6.749,34243,21614,21614,21614,4317
516,58.4,6.161,34244,21615,21615,21615,4323
517,58.5,6.197,34232,21603,21603,21603,4304
518,58.6,5.865,33449,20820,20820,20820,4219
519,58.7,5.298,31198,18569,18569,18569,3878
520,58.8,5.405,29541,16912,16912,16912,3569
521,58.9,5.195,28761,16132,16132,16132,3473
522,59.0,5.22,28333,15704,15704,15704,3459
523,59.1,5.122,27993,15364,15364,15364,3443
524,59.2,4.624,27078,14449,14094,14093,3011
525,59.3,4.449,26622,13993,13919,13919,3063
526,59.4,4.565,27314,14685,14685,14685,3231
527,59.5,5.024,28040,15411,15411,15411,3406
528,59.6,4.91,28626,15997,15997,15997,3545
529,59.7,5.056,29077,16448,16448,16448,3644
530,59.8,5.357,29378,16749,16749,16749,3624
531,59.9,5.304,30078,17449,17449,17449,3713
532,60.0,5.107,30877,18248,18248,17943,3817
533,60.1,5.556,31636,19007,19007,18645,3957
534,60.2,5.771,32336,19707,19707,19698,4191
535,60.3,5.825,32836,20207,20207,20203,4258
536,60.4,5.573,33245,20616,20616,20611,4316
537,60.5,5.862,33762,21133,21133,21133,4446
538,60.6,6.276,34407,21778,21778,21778,4610
539,60.7,6.26,34858,22229,22229,22229,4772
540,60.8,6.174,34958,22329,22329,22329,4829
541,60.9,6.371,35016,22387,22387,22387,4811
542,61.0,6.354,35081,22452,22452,22452,4839
543,61.1,6.501,35240,22611,22611,22611,4876
544,61.2,6.314,35384,22755,22755,22755,4954
545,61.3,6.556,35490,22861,22861,22861,4994
546,61.4,6.628,35504,22875,22875,22875,4966
547,61.5,6.294,35519,22890,22890,22890,4951
548,61.6,7.133,35589,22960,22960,22960,4934
549,61.7,6.184,35654,23025,23025,23025,4926
550,61.8,6.308,35727,23098,23098,23098,4903
551,61.9,6.262,35780,23151,23151,23151,4872
552,62.0,6.317,35825,23196,23196,23196,4847
553,62.1,6.311,35856,23227,23227,23227,4796
554,62.2,6.5,35881,23252,23252,23252,4823
555,62.3,6.318,35884,23255,23255,23255,4832
556,62.4,6.209,35908,23279,23279,23279,4892
557,62.5,5.995,35851,23222,23222,23222,4833
558,62.6,6.064,35785,23156,23156,23156,4695
559,62.7,6.239,35760,23131,23131,23131,4653
560,62.8,6.312,35779,23150,23150,23150,4626
561,62.9,6.47,35821,23192,23192,23192,4585
562,63.0,6.291,35879,23250,23250,23250,4542
563,63.1,6.304,35962,23333,23333,23333,4498
564,63.2,6.286,36053,23424,23424,23424,4594
565,63.3,6.424,36166,23537,23537,23537,4713
566,63.4,6.134,36280,23651,23651,23651,4779
567,63.5,6.107,36385,23756,23756,23756,4816
568,63.6,6.837,36479,23850,23850,23850,4836
569,63.7,6.646,36564,23935,23935,23935,4863
570,63.8,6.501,36635,24006,24006,24006,4904
571,63.9,6.856,36650,24021,24021,24021,4891
572,64.0,6.319,36617,23988,23988,23988,4909
573,64.1,6.823,36561,23932,23932,23932,4890
574,64.2,8.5,36517,23887,23887,23887,4896
575,64.3,6.398,36478,23849,23849,23849,4877
576,64.4,6.56,36458,23829,23829,23829,4899
577,64.5,7.108,36455,23826,23826,23826,4915
578,64.6,6.59,36466,23837,23837,23837,4930
579,64.7,6.378,36486,23857,23857,23857,4884
580,64.8,7.347,36508,23879,23879,23879,4842
581,64.9,6.462,36512,23883,23883,23883,4802
582,65.0,7.277,36527,23898,23898,23895,4788
583,65.1,8.285,36540,23911,23911,23909,4817
584,65.2,6.461,36559,23931,23931,23931,4824
585,65.3,6.099,36591,23962,23962,23962,4779
586,65.4,6.484,36605,23976,23976,23976,4732
587,65.5,6.281,36614,23985,23985,23985,4711
