frame_index,stamp_sec,processing_ms,points_in,points_after_range,points_after_self_filter,points_used,cells_updated
132,107.9,2.755,13512,13028,12680,12680,229
133,108.0,2.847,13512,13018,12680,12680,232
134,108.1,2.817,13512,13021,12680,12680,231
135,108.2,2.929,13512,13025,12680,12680,234
136,108.3,2.909,13512,13021,12680,12680,232
137,108.4,3.333,13512,13023,12680,12680,232
138,108.5,3.247,13512,13020,12680,12680,233
139,108.6,2.839,13512,13019,12680,12680,231
140,108.7,3.245,13512,13028,12680,12680,230
141,108.8,3.22,13512,13021,12680,12680,234
142,108.9,2.886,13512,13021,12680,12680,233
143,109.0,2.918,13512,13024,12680,12680,234
144,109.1,2.874,13512,13025,12680,12680,230
145,109.2,3.437,13512,13030,12680,12680,233
146,109.3,2.84,13512,13024,12680,12680,231
147,109.4,2.827,13512,13022,12680,12680,234
148,109.5,2.887,13512,13022,12680,12680,233
149,109.6,2.783,13512,13025,12680,12680,232
150,109.7,2.791,13512,13020,12680,12680,234
151,109.8,2.781,13512,13027,12680,12680,231
152,109.9,2.871,13512,13024,12680,12680,231
153,110.0,3.818,13512,13022,12680,12680,231
154,110.1,2.787,13512,13022,12680,12680,233
155,110.2,2.754,13512,13025,12680,12680,231
156,110.3,2.877,13512,13024,12680,12680,233
157,110.4,3.255,13512,13022,12680,12680,232
158,110.5,2.743,13512,13029,12680,12680,230
159,110.6,2.806,13512,13020,12680,12680,232
160,110.7,2.821,13512,13026,12680,12680,230
161,110.8,3.146,13512,13025,12680,12680,236
162,110.9,3.097,13512,13025,12680,12680,234
163,111.0,2.714,13512,13027,12680,12680,231
164,111.1,2.788,13512,13027,12680,12680,231
165,111.2,2.774,13512,13020,12680,12680,229
166,111.3,2.768,13512,13027,12680,12680,232
167,111.4,2.819,13512,13023,12680,12680,230
168,111.5,2.776,13512,13023,12680,12680,230
169,111.6,3.161,13512,13018,12680,12680,234
170,111.7,2.808,13512,13018,12680,12680,232
171,111.8,3.646,13512,13025,12680,12680,233
172,111.9,3.012,13512,13031,12680,12680,230
173,112.0,2.912,13512,13029,12680,12680,230
