frame_index,stamp_sec,processing_ms,points_in,points_after_range,points_after_self_filter,points_used,cells_updated
160,36.3,2.964,35685,905,111,111,84
161,36.4,2.965,35685,907,111,111,84
162,36.5,2.905,35685,905,111,111,84
163,36.6,2.726,35685,909,111,111,84
164,36.7,2.661,35685,915,111,111,84
165,36.8,2.669,35685,906,111,111,85
166,36.9,2.699,35685,905,111,111,84
167,37.0,2.588,35685,905,111,111,84
168,37.1,2.74,35685,910,111,111,85
169,37.2,2.581,35685,907,111,111,84
170,37.3,2.588,35685,914,111,111,84
171,37.4,2.621,35685,906,111,111,84
172,37.5,2.623,35685,905,111,111,84
173,37.6,2.586,35685,913,111,111,85
174,37.7,2.652,35685,912,111,111,84
175,37.8,2.98,35685,908,111,111,84
176,37.9,2.868,35685,907,111,111,84
177,38.0,2.644,35685,904,111,111,85
178,38.1,3.464,35685,908,111,111,84
179,38.2,2.545,35685,908,111,111,85
180,38.3,2.745,35685,913,111,111,85
181,38.4,2.744,35685,908,111,111,85
182,38.5,2.448,35685,908,111,111,84
183,38.6,2.881,35685,907,111,111,85
184,38.7,2.78,35685,908,111,111,85
185,38.8,2.542,35685,904,111,111,86
186,38.9,2.846,35685,907,111,111,84
187,39.0,2.668,35685,912,111,111,83
188,39.1,2.531,35685,904,111,111,85
189,39.2,2.47,35685,908,111,111,85
190,39.3,2.525,35685,907,111,111,84
191,39.4,2.573,35685,912,111,111,84
192,39.5,2.645,35685,903,111,111,84
193,39.6,2.448,35685,908,111,111,84
194,39.7,2.444,35685,908,111,111,84
195,39.8,3.22,35685,907,111,111,85
196,39.9,2.671,35685,911,111,111,85
197,40.0,2.612,35685,909,111,111,85
198,40.1,3.645,35685,911,111,111,85
199,40.2,3.06,35685,908,111,111,84
200,40.3,3.454,35685,911,111,111,84
201,40.4,3.61,35685,904,111,111,84
202,40.5,3.307,35685,912,111,111,84
203,40.6,3.724,35685,908,111,111,84
204,40.7,3.698,35685,908,111,111,84
205,40.8,2.791,35685,908,111,111,84
206,40.9,3.442,35685,912,111,111,84
207,41.0,3.259,35685,911,111,111,85
208,41.1,3.052,35685,913,111,111,83
209,41.2,3.049,35685,906,111,111,84
210,41.3,3.775,35685,913,111,111,84
211,41.4,4.17,35685,907,111,111,84
212,41.5,2.588,35685,911,111,111,84
213,41.6,2.885,35685,904,111,111,84
214,41.7,2.432,35685,906,111,111,84
215,41.8,3.493,35685,909,111,111,84
216,41.9,3.26,35685,906,111,111,84
217,42.0,4.078,35685,905,111,111,84
218,42.1,2.939,35685,910,111,111,84
219,42.2,2.595,35685,908,111,111,85
220,42.3,2.622,35685,905,111,111,84
221,42.4,3.238,35685,905,111,111,84
222,42.5,3.605,35685,912,111,111,85
223,42.6,3.791,35685,907,111,111,85
224,42.7,2.867,35685,915,111,111,83
225,42.8,3.629,35685,909,111,111,85
226,42.9,3.419,35685,906,111,111,84
227,43.0,3.787,35685,905,111,111,84
228,43.1,2.674,35685,905,111,111,85
229,43.2,2.61,35685,909,111,111,84
230,43.3,2.757,35685,911,111,111,85
231,43.4,3.469,35685,910,111,111,84
232,43.5,2.784,35685,905,111,111,84
233,43.6,3.445,35685,909,111,111,85
234,43.7,2.875,35685,912,111,111,84
235,43.8,2.766,35685,909,111,111,84
236,43.9,4.559,35685,907,111,111,85
237,44.0,2.621,35685,910,111,111,84
238,44.1,2.735,35685,910,111,111,85
239,44.2,2.615,35685,909,111,111,84
240,44.3,2.69,35685,901,111,111,84
241,44.4,2.984,35685,909,111,111,84
242,44.5,2.683,35685,909,111,111,84
243,44.6,2.67,35685,907,111,111,84
244,44.7,2.614,35685,906,111,111,84
245,44.8,3.394,35685,907,111,111,84
246,44.9,2.667,35685,908,111,111,84
247,45.0,2.629,35685,903,111,111,84
248,45.1,3.415,35685,902,111,111,84
249,45.2,2.841,35685,904,111,111,84
250,45.3,2.666,35685,910,111,111,85
251,45.4,2.609,35685,907,111,111,84
252,45.5,2.715,36243,925,111,111,84
253,45.6,3.118,44099,1522,216,216,149
254,45.7,4.394,43539,3599,3581,3581,411
255,45.8,4.162,42782,7492,7479,7479,720
256,45.9,5.162,42230,14369,14364,14364,930
257,46.0,6.762,41700,29071,29070,29070,1071
258,46.1,7.088,41228,28599,28599,28599,1161
259,46.2,6.903,40823,28194,28194,28194,1248
260,46.3,7.747,40469,27840,27840,27840,1330
261,46.4,7.211,40127,27498,27498,27498,1399
262,46.5,6.844,39780,27151,27151,27151,1477
263,46.6,6.497,39434,26805,26805,26805,1562
264,46.7,8.504,39077,26449,26449,26449,1631
265,46.8,6.736,38725,26096,26096,26096,1687
266,46.9,6.379,38397,25768,25768,25768,1753
267,47.0,6.238,38069,25440,25440,25440,1823
268,47.1,6.255,37740,25111,25111,25111,1890
269,47.2,6.228,37416,24787,24787,24787,1952
270,47.3,6.173,37089,24460,24460,24460,2005
271,47.4,6.241,36766,24137,24137,24137,2094
272,47.5,5.871,36437,23808,23808,23808,2161
273,47.6,6.003,36127,23498,23498,23498,2247
274,47.7,6.84,35810,23181,23181,23181,2311
275,47.8,5.863,35504,22875,22875,22875,2377
276,47.9,5.568,35203,22574,22574,22574,2462
277,48.0,6.294,34911,22282,22282,22282,2535
278,48.1,6.3,34634,22005,22005,22005,2605
279,48.2,5.887,34380,21751,21751,21751,2662
280,48.3,5.474,34130,21501,21501,21501,2738
281,48.4,6.012,33897,21268,21268,21268,2798
282,48.5,5.789,33665,21036,21036,21036,2850
283,48.6,5.662,33443,20814,20814,20814,2913
284,48.7,6.384,33231,20602,20602,20602,2967
285,48.8,5.983,33020,20391,20391,20391,3022
286,48.9,5.373,32825,20196,20196,20196,3098
287,49.0,5.71,32630,20001,20001,20001,3146
288,49.1,6.393,32447,19818,19818,19818,3208
289,49.2,5.264,32260,19631,19631,19631,3265
290,49.3,7.323,32208,19579,19579,19579,3379
291,49.4,6.854,32632,20003,20003,20003,3757
292,49.5,6.237,32553,19924,19924,19924,3770
293,49.6,7.269,32498,19869,19869,19869,3781
294,49.7,7.038,32336,19707,19707,19706,3811
295,49.8,5.863,32171,19542,19542,19539,3970
296,49.9,6.916,31939,19310,19310,19310,4053
297,50.0,6.059,31729,19100,19100,17939,3679
298,50.1,5.874,31523,18894,18894,18891,4182
299,50.2,6.225,31316,18687,18687,18686,4239
300,50.3,6.149,31152,18523,18523,18518,4256
301,50.4,6.093,30777,18148,18148,18081,4114
302,50.5,5.839,29847,17218,17218,17166,3655
303,50.6,5.658,28497,15868,15868,15788,3067
304,50.7,4.417,26859,14230,14230,14155,2429
305,50.8,4.547,25050,12421,12421,12413,1977
306,50.9,4.108,25088,12459,12459,12459,2053
307,51.0,4.627,27341,14712,14712,14712,2877
308,51.1,4.647,28623,15994,15994,15994,3432
309,51.2,4.81,27964,15335,15335,15335,3242
310,51.3,4.675,27344,14715,14715,14715,3045
311,51.4,4.702,27754,15125,15125,15125,3197
312,51.5,4.534,27938,15309,15309,15309,3276
313,51.6,4.721,27178,14549,14549,14548,3149
314,51.7,4.374,25828,13199,13199,13199,2950
315,51.8,3.809,24881,12252,11964,11964,2574
316,51.9,4.551,24580,11952,11886,11886,2618
317,52.0,4.082,24625,11996,11996,11994,2658
318,52.1,3.815,23774,11145,11145,11145,2509
319,52.2,3.683,22834,10205,10205,10205,2433
320,52.3,3.541,22656,10027,10027,10022,2503
321,52.4,3.606,22662,10033,10033,10033,2457
322,52.5,3.582,22756,10127,10127,10127,2390
323,52.6,4.94,23114,10485,10485,10485,2432
324,52.7,3.905,23698,11069,11069,11069,2618
325,52.8,4.723,24320,11691,11691,11691,2779
326,52.9,4.099,24866,12237,12237,12234,2871
327,53.0,3.961,25114,12485,12485,12485,2900
328,53.1,3.997,25392,12763,12763,12763,2914
329,53.2,5.15,25996,13367,13367,13367,3061
330,53.3,4.171,26743,14114,14114,14114,3258
331,53.4,4.467,27454,14825,14825,14825,3435
332,53.5,5.207,27840,15211,15211,15210,3461
333,53.6,4.38,28019,15390,15390,15390,3495
334,53.7,4.5,28333,15704,15704,15704,3541
335,53.8,4.544,28839,16210,16210,16210,3694
336,53.9,5.243,29075,16446,16446,16446,3808
337,54.0,5.533,29200,16571,16571,16569,3839
338,54.1,4.98,29226,16597,16597,16597,3844
339,54.2,4.709,29284,16655,16655,16655,3853
340,54.3,4.957,29423,16793,16793,16793,3913
341,54.4,5.192,29590,16961,16961,16961,4040
342,54.5,5.388,29661,17032,17032,17032,4091
343,54.6,4.734,29646,17017,17017,17017,4089
344,54.7,4.806,29631,17002,17002,17002,4098
345,54.8,4.696,29611,16982,16982,16982,4140
346,54.9,4.952,29696,17067,17067,17067,4200
347,55.0,5.499,29776,17147,17147,16634,4287
348,55.1,4.747,29796,17167,17167,17120,4352
349,55.2,5.202,29759,17130,17130,17130,4343
350,55.3,4.783,29754,17125,17125,17125,4357
351,55.4,4.759,29806,17177,17177,17177,4379
352,55.5,4.875,29923,17294,17294,17294,4354
353,55.6,5.386,30080,17451,17451,17451,4283
354,55.7,5.069,30205,17576,17576,17576,4255
355,55.8,5.518,30317,17688,17688,17688,4254
356,55.9,5.16,30379,17750,17750,17750,4301
357,56.0,5.041,30389,17760,17760,17760,4343
358,56.1,5.921,30384,17755,17755,17755,4373
359,56.2,4.925,30350,17721,17721,17721,4378
360,56.3,5.123,30336,17707,17707,17707,4386
361,56.4,5.651,30341,17712,17712,17712,4409
362,56.5,5.119,30348,17719,17719,17719,4416
363,56.6,4.944,30337,17708,17708,17708,4418
364,56.7,4.751,30349,17720,17720,17720,4410
365,56.8,5.314,30374,17745,17745,17745,4421
366,56.9,4.865,30371,17742,17742,17742,4378
367,57.0,4.725,30381,17752,17752,17752,4387
368,57.1,4.944,30387,17758,17758,17758,4356
369,57.2,5.029,30379,17750,17750,17750,4353
370,57.3,5.658,30354,17725,17725,17725,4300
371,57.4,4.883,30305,17676,17676,17676,4223
372,57.5,5.419,30287,17658,17658,17658,4130
373,57.6,5.039,30262,17633,17633,17633,4131
374,57.7,5.488,30254,17625,17625,17625,4148
375,57.8,4.734,30255,17626,17626,17626,4190
376,57.9,4.714,30294,17665,17665,17665,4172
377,58.0,5.254,30332,17703,17703,17703,4150
378,58.1,4.978,30373,17744,17744,17744,4139
379,58.2,6.007,30435,17806,17806,17806,4182
380,58.3,5.365,30498,17869,17869,17869,4164
381,58.4,5.444,30575,17946,17946,17946,4127
382,58.5,5.383,30666,18037,18037,18037,4097
383,58.6,6.009,30755,18126,18126,18126,4070
384,58.7,5.236,30857,18228,18228,18228,4021
385,58.8,6.098,30936,18307,18307,18307,4029
386,58.9,5.364,31013,18384,18384,18384,4070
387,59.0,6.892,31050,18421,18421,18421,4094
388,59.1,5.579,31069,18440,18440,18440,4066
389,59.2,7.337,31062,18433,18433,18433,4073
390,59.3,5.291,31004,18375,18375,18375,4094
391,59.4,5.925,30938,18309,18309,18309,4082
392,59.5,5.968,30870,18241,18241,18241,4089
393,59.6,6.215,30824,18195,18195,18195,4102
394,59.7,5.434,30814,18184,18184,18184,4121
395,59.8,5.206,30808,18179,18179,18179,4110
396,59.9,5.409,30831,18202,18202,18202,4168
397,60.0,5.273,30886,18257,18257,18257,4221
398,60.1,5.411,30965,18336,18336,18336,4185
399,60.2,6.739,31062,18433,18433,18433,4187
400,60.3,4.998,31161,18531,18531,18531,4193
401,60.4,4.941,31202,18573,18573,18573,4147
402,60.5,5.229,31215,18586,18586,18586,4128
403,60.6,4.996,31222,18593,18593,18593,4118
404,60.7,6.301,31152,18523,18523,18523,4079
405,60.8,5.431,31036,18407,18407,18407,4066
406,60.9,5.014,30920,18291,18291,18291,4050
407,61.0,5.05,30781,18152,18152,18152,4039
408,61.1,5.078,30651,18022,18022,18022,4044
409,61.2,4.915,30522,17893,17893,17893,4071
410,61.3,4.977,30429,17801,17801,17801,4045
411,61.4,4.823,30368,17739,17739,17739,4036
412,61.5,5.648,30327,17698,17698,17698,4055
413,61.6,5.183,30319,17690,17690,17690,4086
414,61.7,5.076,30311,17682,17682,17682,4076
415,61.8,4.972,30292,17663,17663,17663,4046
416,61.9,4.927,30295,17666,17666,17666,4035
417,62.0,4.958,30322,17693,17693,17693,4063
418,62.1,5.001,30349,17720,17720,17720,4036
419,62.2,4.915,30368,17739,17739,17739,4044
420,62.3,6.198,30361,17732,17732,17732,4010
421,62.4,5.015,30376,17747,17747,17747,3993
422,62.5,5.071,30366,17737,17737,17737,3961
423,62.6,5.692,30321,17692,17692,17692,3944
424,62.7,5.0,30276,17647,17647,17647,3920
425,62.8,5.885,30186,17557,17557,17557,3830
426,62.9,4.902,30063,17434,17434,17434,3777
427,63.0,5.069,29918,17289,17289,17289,3740
428,63.1,5.166,29877,17248,17248,17248,3698
429,63.2,5.036,29782,17153,17153,17153,3684
430,63.3,5.159,29635,17006,17006,17006,3589
431,63.4,4.807,29542,16913,16913,16913,3555
432,63.5,4.818,29236,16607,16607,16607,3466
433,63.6,4.593,28829,16200,16200,16200,3397
434,63.7,4.588,28378,15749,15749,15749,3329
435,63.8,4.736,27889,15260,15260,15260,3250
436,63.9,4.438,27481,14852,14852,14852,3168
437,64.0,4.413,27124,14495,14495,14495,3083
438,64.1,4.175,26724,14095,14095,14095,3031
439,64.2,4.333,26444,13815,13815,13815,2989
440,64.3,4.218,26180,13551,13551,13551,2962
441,64.4,4.197,25895,13266,13266,13266,2894
442,64.5,4.251,25945,13316,13316,13316,2915
443,64.6,5.045,27069,14440,14440,14440,3014
444,64.7,4.763,28358,15729,15729,15729,3205
445,64.8,4.942,29024,16395,16395,16395,3322
446,64.9,4.962,29380,16750,16750,16750,3352
447,65.0,4.466,29523,16894,16894,16894,3376
448,65.1,5.278,29684,17055,17055,17055,3432
449,65.2,5.885,29728,17099,17099,17099,3441
450,65.3,4.814,29755,17126,17126,17126,3442
451,65.4,5.346,29773,17144,17144,17144,3457
452,65.5,4.921,29802,17173,17173,17173,3462
453,65.6,4.831,29812,17183,17183,17183,3477
454,65.7,4.878,29695,17066,17064,17064,3425
455,65.8,4.457,29296,16667,16186,16186,2976
456,65.9,4.666,29560,16931,16101,16101,2736
457,66.0,4.689,29998,17369,16491,16491,2818
458,66.1,4.635,30193,17564,16675,16675,2900
459,66.2,4.564,30138,17509,16481,16481,2749
460,66.3,4.565,30096,17467,16310,16310,2592
461,66.4,4.8,30229,17600,16493,16493,2635
462,66.5,4.887,30400,17771,16856,16856,2808
463,66.6,5.552,30537,17908,17112,17112,2900
464,66.7,4.904,30662,18033,17192,17192,2866
465,66.8,6.867,30830,18201,17252,17252,2797
466,66.9,6.259,31035,18406,17436,17436,2812
467,67.0,4.839,31249,18620,17745,17745,2921
468,67.1,5.501,31438,18809,18056,18056,3025
469,67.2,4.942,31617,18988,18254,18254,3025
470,67.3,5.444,31870,19241,18421,18421,2991
471,67.4,5.34,32102,19473,18583,18583,2973
472,67.5,5.381,32339,19710,18866,18866,3046
473,67.6,5.542,32553,19924,19396,19396,3318
474,67.7,5.221,32802,20173,20163,20163,3721
475,67.8,5.529,33066,20437,20437,20437,3803
476,67.9,5.253,33273,20644,20644,20644,3855
477,68.0,7.352,33482,20853,20853,20853,3884
478,68.1,5.682,33700,21071,21071,21071,3944
479,68.2,5.586,33904,21275,21275,21275,3985
480,68.3,5.603,34071,21442,21442,21442,4022
481,68.4,5.723,34242,21613,21613,21613,4063
482,68.5,7.109,34377,21748,21748,21748,4062
483,68.6,5.862,34500,21871,21871,21871,4105
484,68.7,6.393,34598,21969,21969,21969,4134
485,68.8,5.976,34706,22077,22077,22077,4143
486,68.9,6.126,34761,22132,22132,22132,4161
487,69.0,6.162,34795,22166,22166,22166,4156
488,69.1,6.179,34903,22274,22274,22274,4189
489,69.2,5.795,35010,22381,22381,22381,4218
490,69.3,5.894,35071,22442,22442,22442,4231
491,69.4,6.107,35119,22490,22490,22490,4241
492,69.5,6.685,35155,22526,22526,22526,4236
493,69.6,6.352,35206,22577,22577,22577,4266
494,69.7,5.53,35219,22590,22590,22590,4258
495,69.8,5.763,35242,22614,22614,22614,4260
496,69.9,6.029,35253,22624,22624,22624,4273
497,70.0,5.887,35272,22643,22643,18989,3131
498,70.1,6.473,35229,22600,22600,19813,3698
499,70.2,6.656,34730,22101,22101,19792,3725
500,70.3,5.887,32933,20304,20304,19605,3691
501,70.4,5.573,31181,18552,18552,18552,3563
502,70.5,5.192,30393,17764,17764,17764,3451
503,70.6,6.094,29887,17258,17258,17258,3460
504,70.7,5.838,29528,16899,16891,16891,3473
505,70.8,5.519,28682,16053,15603,15603,2982
506,70.9,6.514,28150,15521,15330,15330,2968
507,71.0,5.38,28880,16251,16251,16251,3219
508,71.1,4.881,29727,17098,17098,17098,3418
509,71.2,5.346,30309,17680,17680,17680,3572
510,71.3,5.007,30832,18203,18202,18202,3648
511,71.4,5.123,31230,18601,18549,18549,3608
512,71.5,6.406,31932,19303,19303,19303,3733
513,71.6,6.871,32679,20050,20050,20050,3902
514,71.7,6.191,33409,20779,20779,20779,4108
515,71.8,6.22,34042,21413,21413,21413,4243
516,71.9,5.77,34495,21866,21865,21865,4301
517,72.0,6.003,34801,22172,22172,22172,4342
518,72.1,5.784,35168,22539,22539,22539,4444
519,72.2,5.879,35559,22930,22930,22930,4606
520,72.3,6.114,35812,23183,23183,23183,4717
521,72.4,5.998,35851,23222,23222,23222,4767
522,72.5,6.04,35843,23214,23214,23214,4741
523,72.6,5.926,35836,23207,23207,23207,4764
524,72.7,6.706,35882,23253,23253,23253,4804
525,72.8,5.945,35957,23328,23328,23328,4855
526,72.9,6.001,35976,23347,23347,23347,4856
527,73.0,5.664,35937,23308,23308,23308,4872
528,73.1,6.547,35879,23250,23250,23250,4855
529,73.2,6.878,35839,23210,23210,23210,4866
530,73.3,5.554,35830,23201,23201,23201,4823
531,73.4,6.47,35851,23222,23222,23222,4819
532,73.5,6.317,35849,23220,23220,23220,4794
533,73.6,5.933,35852,23223,23223,23223,4759
534,73.7,5.878,35895,23266,23266,23266,4720
535,73.8,5.7,35974,23345,23345,23345,4639
536,73.9,5.816,36060,23431,23431,23431,4586
537,74.0,7.514,36204,23575,23575,23575,4506
538,74.1,6.777,36429,23800,23800,23800,4376
539,74.2,6.356,36673,24044,24044,24044,4308
540,74.3,7.305,36864,24235,24235,24235,4303
541,74.4,7.167,36983,24354,24354,24354,4346
542,74.5,6.478,37069,24440,24440,24440,4361
543,74.6,6.678,37111,24482,24482,24482,4381
544,74.7,7.24,37118,24489,24489,24489,4426
545,74.8,7.202,37070,24441,24441,24441,4471
546,74.9,7.767,36998,24368,24368,24368,4530
547,75.0,7.636,36918,24289,24289,24288,4620
548,75.1,6.662,36862,24233,24233,24233,4651
549,75.2,6.071,36821,24192,24192,24190,4682
550,75.3,6.236,36795,24166,24166,24155,4686
551,75.4,6.941,36779,24150,24150,24150,4699
552,75.5,6.871,36797,24168,24168,24168,4684
553,75.6,7.67,36820,24191,24191,24191,4637
554,75.7,6.98,36853,24224,24224,24224,4638
555,75.8,6.706,36879,24250,24250,24250,4639
556,75.9,8.121,36902,24273,24273,24273,4710
557,76.0,8.114,36928,24299,24299,24299,4696
558,76.1,7.546,36974,24345,24345,24345,4695
559,76.2,6.666,37004,24375,24375,24375,4688
560,76.3,6.955,37008,24379,24379,24379,4592
561,76.4,6.708,36970,24341,24341,24341,4565
562,76.5,7.815,36896,24267,24267,24267,4555
563,76.6,6.285,36796,24167,24167,24167,4515
564,76.7,7.985,36673,24044,24044,24044,4506
565,76.8,6.439,36547,23918,23918,23918,4493
566,76.9,6.073,36442,23813,23813,23813,4477
567,77.0,5.99,36345,23716,23716,23716,4418
568,77.1,6.085,36265,23636,23636,23636,4393
569,77.2,6.018,36194,23565,23565,23565,4397
570,77.3,5.968,36139,23510,23510,23510,4350
571,77.4,5.748,36099,23470,23470,23470,4339
572,77.5,6.184,36084,23455,23455,23455,4357
573,77.6,7.119,36093,23464,23464,23464,4434
574,77.7,6.427,36119,23490,23490,23490,4483
575,77.8,5.845,36164,23535,23535,23535,4509
576,77.9,5.8,36222,23592,23592,23592,4537
577,78.0,6.011,36269,23640,23640,23640,4550
578,78.1,6.249,36307,23678,23678,23678,4581
579,78.2,5.985,36303,23674,23674,23674,4574
580,78.3,5.924,36311,23682,23682,23682,4642
581,78.4,6.094,36318,23689,23689,23689,4712
582,78.5,5.932,36350,23721,23721,23721,4770
583,78.6,6.007,36397,23768,23768,23768,4797
584,78.7,5.829,36412,23784,23784,23784,4800
585,78.8,6.316,36405,23776,23776,23776,4773
586,78.9,6.113,36404,23775,23775,23775,4688
587,79.0,5.9,36390,23761,23761,23761,4626
588,79.1,6.153,36386,23757,23757,23757,4623
589,79.2,6.162,36336,23707,23707,23707,4669
590,79.3,5.984,36306,23676,23676,23676,4694
591,79.4,6.156,36252,23623,23623,23623,4720
592,79.5,5.937,36140,23511,23511,23511,4741
593,79.6,6.42,36057,23428,23428,23428,4826
594,79.7,5.871,35963,23334,23334,23334,4854
595,79.8,5.974,35907,23278,23278,23278,4831
596,79.9,5.99,35895,23266,23266,23266,4819
