frame_index,stamp_sec,processing_ms,points_in,points_after_range,points_after_self_filter,points_used,cells_updated
151,35.4,2.578,35685,908,111,111,85
152,35.5,2.845,35685,907,111,111,84
153,35.6,2.591,35685,907,111,111,84
154,35.7,2.594,35685,905,111,111,84
155,35.8,2.818,35685,909,111,111,84
156,35.9,2.701,35685,911,111,111,84
157,36.0,2.779,35685,904,111,111,85
158,36.1,2.76,35685,904,111,111,84
159,36.2,2.744,35685,913,111,111,84
160,36.3,2.961,35685,911,111,111,84
161,36.4,2.889,35685,913,111,111,84
162,36.5,2.831,35685,912,111,111,84
163,36.6,2.528,35685,909,111,111,85
164,36.7,2.76,35685,911,111,111,84
165,36.8,2.564,35685,911,111,111,84
166,36.9,2.634,35685,911,111,111,84
167,37.0,2.57,35685,906,111,111,85
168,37.1,2.894,35685,908,111,111,83
169,37.2,2.789,35685,908,111,111,84
170,37.3,2.503,35685,911,111,111,84
171,37.4,2.608,35685,906,111,111,84
172,37.5,2.503,35685,907,111,111,84
173,37.6,2.718,35685,912,111,111,84
174,37.7,2.605,35685,909,111,111,84
175,37.8,2.409,35685,912,111,111,84
176,37.9,2.665,35685,911,111,111,84
177,38.0,2.756,35685,910,111,111,84
178,38.1,2.386,35685,908,111,111,84
179,38.2,2.631,35685,907,111,111,85
180,38.3,2.944,35685,909,111,111,84
181,38.4,2.684,35685,908,111,111,85
182,38.5,2.607,35685,905,111,111,84
183,38.6,2.494,35685,906,111,111,84
184,38.7,2.611,35685,904,111,111,85
185,38.8,2.718,35685,908,111,111,84
186,38.9,2.422,35685,909,111,111,84
187,39.0,3.292,35685,909,111,111,85
188,39.1,2.521,35685,904,111,111,84
189,39.2,2.582,35685,907,111,111,84
190,39.3,2.637,35685,909,111,111,85
191,39.4,2.486,35685,910,111,111,84
192,39.5,2.343,35685,914,111,111,85
193,39.6,2.718,35685,906,111,111,84
194,39.7,2.706,35685,907,111,111,85
195,39.8,2.551,35685,909,111,111,84
196,39.9,2.588,35685,909,111,111,83
197,40.0,2.598,35685,910,111,111,84
198,40.1,2.467,35685,909,111,111,85
199,40.2,2.782,35685,903,111,111,85
200,40.3,2.278,35685,912,111,111,84
201,40.4,2.73,35685,903,111,111,84
202,40.5,2.547,35685,908,111,111,85
203,40.6,2.367,35685,912,111,111,84
204,40.7,3.266,35685,906,111,111,85
205,40.8,2.774,35685,904,111,111,84
206,40.9,2.407,35685,910,111,111,84
207,41.0,2.789,35685,908,111,111,84
208,41.1,2.86,35685,906,111,111,84
209,41.2,2.492,35685,906,111,111,85
210,41.3,2.628,35685,908,111,111,85
211,41.4,2.719,35685,904,111,111,84
212,41.5,2.427,35685,909,111,111,84
213,41.6,2.667,35685,909,111,111,84
214,41.7,2.854,35685,909,111,111,84
215,41.8,2.663,35685,914,111,111,83
216,41.9,2.864,35685,908,111,111,84
217,42.0,2.769,35685,911,111,111,84
218,42.1,2.679,35685,917,111,111,84
219,42.2,3.18,35685,915,111,111,85
220,42.3,2.547,35685,907,111,111,84
221,42.4,2.881,35685,907,111,111,84
222,42.5,2.596,35685,908,111,111,84
223,42.6,2.544,35685,906,111,111,84
224,42.7,2.897,35685,913,111,111,84
225,42.8,2.659,35685,905,111,111,84
226,42.9,2.943,35685,907,111,111,85
227,43.0,2.578,35685,913,111,111,84
228,43.1,2.852,35685,906,111,111,84
229,43.2,2.392,35685,903,111,111,84
230,43.3,2.529,35685,907,111,111,85
231,43.4,2.573,35685,914,111,111,84
232,43.5,2.91,35685,909,111,111,85
233,43.6,2.595,35685,909,111,111,84
234,43.7,2.728,35685,907,111,111,84
235,43.8,2.934,35685,903,111,111,84
236,43.9,2.834,35685,909,111,111,84
237,44.0,2.627,35685,907,111,111,85
238,44.1,2.915,35685,908,111,111,84
239,44.2,2.578,35685,909,111,111,85
240,44.3,2.845,35685,904,111,111,85
241,44.4,2.802,35685,906,111,111,85
242,44.5,2.563,35685,909,111,111,84
243,44.6,2.744,35685,905,111,111,84
244,44.7,2.695,35685,908,111,111,84
245,44.8,2.816,35685,906,111,111,84
246,44.9,2.416,35685,910,111,111,84
247,45.0,2.798,35685,904,111,111,84
248,45.1,2.397,35685,903,111,111,85
249,45.2,2.493,35685,904,111,111,84
250,45.3,2.486,35685,909,111,111,84
251,45.4,2.68,35685,904,111,111,84
252,45.5,2.896,35685,911,111,111,84
253,45.6,2.743,35685,905,111,111,84
254,45.7,2.601,35685,908,111,111,85
255,45.8,2.653,35685,905,111,111,83
256,45.9,2.428,36243,924,111,111,85
257,46.0,2.796,44102,1524,215,215,148
258,46.1,3.665,43529,3584,3570,3570,404
259,46.2,4.289,42773,7502,7493,7493,735
260,46.3,4.755,42227,14378,14374,14374,920
261,46.4,6.488,41691,29062,29062,29062,1066
262,46.5,6.803,41219,28590,28590,28590,1160
263,46.6,7.131,40821,28192,28192,28192,1248
264,46.7,6.619,40458,27829,27829,27829,1322
265,46.8,6.552,40118,27489,27489,27489,1402
266,46.9,7.255,39771,27142,27142,27142,1481
267,47.0,6.436,39420,26791,26791,26791,1544
268,47.1,6.172,39067,26438,26438,26438,1619
269,47.2,6.305,38716,26087,26087,26087,1703
270,47.3,6.604,38382,25752,25752,25752,1749
271,47.4,6.368,38057,25428,25428,25428,1835
272,47.5,5.841,37727,25098,25098,25098,1892
273,47.6,6.22,37404,24775,24775,24775,1946
274,47.7,6.01,37073,24444,24444,24444,2017
275,47.8,6.756,36754,24125,24125,24125,2098
