frame_index,stamp_sec,processing_ms,points_in,points_after_range,points_after_self_filter,points_used,cells_updated
132,18.7,2.88,13512,13025,12680,12680,230
133,18.8,3.326,13512,13020,12680,12680,233
134,18.9,3.417,13512,13027,12680,12680,233
135,19.0,2.97,13512,13028,12680,12680,231
136,19.1,3.413,13512,13026,12680,12680,233
137,19.2,3.306,13512,13025,12680,12680,232
138,19.3,3.226,13512,13028,12680,12680,231
139,19.4,3.182,13512,13030,12680,12680,231
140,19.5,3.344,13512,13021,12680,12680,231
141,19.6,3.94,13512,13027,12680,12680,232
142,19.7,3.799,13512,13026,12680,12680,230
143,19.8,2.872,13512,13022,12680,12680,232
144,19.9,3.211,13512,13028,12680,12680,231
145,20.0,3.12,13512,13025,12680,12680,232
146,20.1,3.302,13512,13018,12680,12680,230
147,20.2,3.266,13512,13029,12680,12680,231
148,20.3,3.473,13512,13021,12680,12680,233
149,20.4,3.223,13512,13015,12680,12680,232
150,20.5,3.324,13512,13021,12680,12680,232
151,20.6,2.929,13512,13028,12680,12680,231
152,20.7,3.702,13512,13024,12680,12680,235
153,20.8,3.665,13512,13023,12680,12680,234
154,20.9,3.484,13512,13023,12680,12680,231
155,21.0,3.141,13512,13021,12680,12680,230
156,21.1,3.473,13512,13020,12680,12680,229
157,21.2,3.497,13512,13024,12680,12680,232
158,21.3,3.156,13512,13020,12680,12680,233
159,21.4,3.421,13512,13022,12680,12680,233
160,21.5,3.268,13512,13028,12680,12680,233
161,21.6,3.371,13512,13026,12680,12680,232
162,21.7,2.999,13512,13027,12680,12680,230
163,21.8,3.087,13512,13019,12680,12680,232
164,21.9,3.175,13512,13021,12680,12680,232
165,22.0,3.538,13512,13025,12680,12680,232
166,22.1,3.24,13512,13022,12680,12680,232
167,22.2,3.287,13512,13020,12680,12680,232
168,22.3,3.555,13512,13029,12680,12680,233
169,22.4,3.756,13512,13027,12680,12680,232
170,22.5,3.535,13512,13027,12680,12680,234
171,22.6,3.232,13512,13027,12680,12680,232
172,22.7,3.198,13512,13028,12680,12680,232
173,22.8,2.763,13512,13024,12680,12680,231
174,22.9,3.006,13512,13026,12680,12680,229
175,23.0,2.899,13512,13026,12680,12680,234
176,23.1,2.903,13512,13018,12680,12680,233
177,23.2,2.84,13512,13028,12680,12680,233
178,23.3,3.114,13512,13023,12680,12680,232
179,23.4,3.491,13512,13028,12680,12680,233
180,23.5,3.212,13512,13025,12680,12680,230
181,23.6,3.36,13512,13026,12680,12680,232
182,23.7,3.319,13512,13027,12680,12680,232
183,23.8,3.206,13512,13023,12680,12680,231
184,23.9,3.711,13512,13026,12680,12680,233
185,24.0,3.428,13512,13025,12680,12680,233
186,24.1,3.27,13512,13023,12680,12680,232
187,24.2,3.343,13512,13023,12680,12680,234
188,24.3,3.185,13512,13025,12680,12680,233
189,24.4,3.289,13512,13020,12680,12680,232
190,24.5,3.227,13512,13019,12680,12680,231
191,24.6,4.084,13512,13024,12680,12680,231
192,24.7,3.156,13512,13025,12680,12680,231
193,24.8,3.191,13512,13021,12680,12680,233
194,24.9,3.42,13512,13025,12680,12680,233
195,25.0,2.794,13512,13020,12680,12680,234
196,25.1,2.968,13512,13024,12680,12680,231
197,25.2,3.396,13512,13025,12680,12680,233
198,25.3,3.299,13512,13026,12680,12680,233
199,25.4,3.704,13512,13025,12680,12680,233
200,25.5,3.166,13512,13021,12680,12680,231
201,25.6,3.121,13512,13020,12680,12680,232
202,25.7,3.512,13512,13019,12680,12680,232
203,25.8,3.221,13512,13021,12680,12680,231
204,25.9,2.91,13512,13029,12680,12680,229
205,26.0,3.084,13512,13026,12680,12680,236
206,26.1,3.343,13512,13029,12680,12680,232
207,26.2,3.177,13512,13026,12680,12680,235
208,26.3,3.526,13512,13028,12680,12680,233
209,26.4,3.304,13512,13028,12680,12680,229
210,26.5,3.236,13512,13026,12680,12680,235
211,26.6,3.322,13512,13031,12680,12680,231
212,26.7,3.143,13512,13023,12680,12680,232
213,26.8,3.518,13512,13024,12680,12680,235
214,26.9,3.351,13512,13026,12680,12680,231
215,27.0,3.297,13512,13023,12680,12680,232
216,27.1,3.564,13512,13024,12680,12680,231
217,27.2,3.213,13512,13027,12680,12680,233
218,27.3,3.07,13512,13021,12680,12680,232
219,27.4,3.02,13512,13022,12680,12680,231
220,27.5,3.12,13512,13029,12680,12680,229
221,27.6,3.066,13512,13026,12680,12680,233
222,27.7,3.009,13512,13027,12680,12680,233
223,27.8,3.357,13512,13023,12680,12680,235
224,27.9,3.114,13512,13024,12680,12680,231
225,28.0,3.138,13512,13027,12680,12680,231
226,28.1,3.237,13512,13018,12680,12680,231
227,28.2,3.36,13512,13023,12680,12680,232
228,28.3,3.275,13512,13022,12680,12680,233
229,28.4,3.058,13512,13027,12680,12680,231
230,28.5,3.691,13512,13026,12680,12680,231
231,28.6,3.638,13512,13024,12680,12680,230
232,28.7,3.191,13512,13027,12680,12680,232
