row,col,x_m,y_m,height_mean_m,height_std_m,height_min_m,height_max_m,sample_count
4,239,43.359375,-48.4375,1.718335,0.599771,1.118564,2.318106,2
4,240,43.75,-48.4375,1.31352,0.730113,0.385148,2.154069,4
4,241,44.140625,-48.4375,1.05539,0.0,1.05539,1.05539,1
4,243,44.921875,-48.4375,1.932852,1.327398,0.155215,5.156336,9
4,246,46.09375,-48.4375,1.287155,2.209321,-1.423647,5.163609,5
4,247,46.484375,-48.4375,-0.844088,0.0,-0.844088,-0.844088,1
4,249,47.265625,-48.4375,1.333531,0.751442,0.582089,2.084974,2
4,256,50.0,-48.4375,-1.918182,0.923383,-2.707311,-0.622557,3
5,1,-49.609375,-48.046875,4.607896,1.552088,2.422418,5.877356,3
5,3,-48.828125,-48.046875,6.303189,0.0,6.303189,6.303189,1
5,4,-48.4375,-48.046875,5.236509,0.0,5.236509,5.236509,1
5,6,-47.65625,-48.046875,6.090362,0.0,6.090362,6.090362,1
5,186,22.65625,-48.046875,1.624629,0.0,1.624629,1.624629,1
5,188,23.4375,-48.046875,-1.322101,0.291154,-1.613255,-1.030947,2
5,189,23.828125,-48.046875,1.013802,0.884277,0.129524,1.898079,2
5,192,25.0,-48.046875,-1.294533,0.240763,-1.601404,-1.013335,3
5,193,25.390625,-48.046875,0.837485,0.993378,-0.155892,1.830863,2
5,194,25.78125,-48.046875,0.249786,0.0,0.249786,0.249786,1
5,196,26.5625,-48.046875,-1.43031,0.125848,-1.556157,-1.304462,2
5,197,26.953125,-48.046875,-0.123871,0.0,-0.123871,-0.123871,1
5,198,27.34375,-48.046875,-1.518954,1.494998,-3.013952,-0.023956,2
5,200,28.125,-48.046875,2.48919,0.0,2.48919,2.48919,1
5,201,28.515625,-48.046875,-1.778827,0.0,-1.778827,-1.778827,1
5,204,29.6875,-48.046875,-0.822347,1.053119,-1.819258,0.942102,4
5,206,30.46875,-48.046875,0.373641,0.0,0.373641,0.373641,1
5,208,31.25,-48.046875,-1.644192,1.882958,-3.964387,0.647638,3
5,210,32.03125,-48.046875,-1.532791,1.63367,-3.166461,0.10088,2
5,211,32.421875,-48.046875,-3.683328,0.0,-3.683328,-3.683328,1
5,212,32.8125,-48.046875,-0.400314,0.886802,-1.645549,0.351407,3
5,214,33.59375,-48.046875,-1.787751,1.343971,-3.131722,-0.44378,2
5,216,34.375,-48.046875,0.685001,0.0,0.685001,0.685001,1
5,218,35.15625,-48.046875,0.357165,1.125549,-0.462854,1.948686,3
5,221,36.328125,-48.046875,-3.486923,0.0,-3.486923,-3.486923,1
5,222,36.71875,-48.046875,0.193162,1.03208,-0.699917,1.639497,3
5,224,37.5,-48.046875,1.500118,0.0,1.500118,1.500118,1
5,225,37.890625,-48.046875,-1.208436,0.0,-1.208436,-1.208436,1
5,226,38.28125,-48.046875,0.701374,1.064104,-0.36273,1.765478,2
5,227,38.671875,-48.046875,0.358873,1.772084,-2.68305,1.725015,4
5,229,39.453125,-48.046875,-1.462454,0.321843,-1.784297,-1.140611,2
5,231,40.234375,-48.046875,1.511877,0.114257,1.383687,1.661164,3
5,232,40.625,-48.046875,0.086487,1.978929,-3.596952,1.958119,7
5,234,41.40625,-48.046875,2.971073,0.0,2.971073,2.971073,1
5,235,41.796875,-48.046875,0.769609,1.289079,-1.786037,1.944783,7
5,236,42.1875,-48.046875,1.113727,0.601326,0.144272,1.736706,4
5,237,42.578125,-48.046875,0.780604,1.988382,-1.722755,2.829339,4
5,238,42.96875,-48.046875,1.416002,0.783496,0.336495,3.002499,10
5,239,43.359375,-48.046875,2.664301,0.0,2.664301,2.664301,1
5,240,43.75,-48.046875,1.325444,1.467629,-2.046185,2.867794,8
5,241,44.140625,-48.046875,0.077518,0.724727,-0.799916,0.997078,4
5,242,44.53125,-48.046875,-0.651202,0.518002,-1.148862,0.063181,3
5,243,44.921875,-48.046875,1.106352,1.313882,-1.564164,2.707438,8
5,245,45.703125,-48.046875,-0.731348,0.0,-0.731348,-0.731348,1
5,246,46.09375,-48.046875,0.682814,1.292277,-1.429239,2.461193,8
5,247,46.484375,-48.046875,1.123044,1.440593,-0.455267,2.696786,4
5,249,47.265625,-48.046875,0.738749,1.410402,-2.173045,2.461517,6
5,251,48.046875,-48.046875,-0.465237,0.0,-0.465237,-0.465237,1
5,255,49.609375,-48.046875,2.864784,0.818859,1.724784,3.611125,3
6,1,-49.609375,-47.65625,3.822484,1.436672,0.725467,5.766906,7
6,3,-48.828125,-47.65625,3.854245,0.0,3.854245,3.854245,1
6,4,-48.4375,-47.65625,5.615872,0.001483,5.61439,5.617355,2
6,6,-47.65625,-47.65625,5.554826,0.120978,5.433848,5.675803,2
6,8,-46.875,-47.65625,6.373297,0.0,6.373297,6.373297,1
6,10,-46.09375,-47.65625,-0.716227,0.07334,-0.789567,-0.642887,2
6,13,-44.921875,-47.65625,6.383533,0.012253,6.361856,6.428665,3188
6,184,21.875,-47.65625,-0.447534,0.0,-0.447534,-0.447534,1
6,188,23.4375,-47.65625,-0.552278,0.157818,-0.710096,-0.39446,2
6,192,25.0,-47.65625,-0.679172,0.016195,-0.695368,-0.662977,2
6,193,25.390625,-47.65625,0.311275,0.153306,0.15797,0.464581,2
6,194,25.78125,-47.65625,-1.499669,1.461785,-2.658556,0.562326,3
6,195,26.171875,-47.65625,-2.672956,0.130275,-2.803231,-2.542681,2
6,196,26.5625,-47.65625,-0.726967,0.145081,-0.930309,-0.601593,3
6,197,26.953125,-47.65625,1.285744,1.067152,0.218592,2.352896,2
6,198,27.34375,-47.65625,0.46179,0.16105,0.300739,0.62284,2
6,199,27.734375,-47.65625,-1.092461,0.987734,-2.793529,-0.433663,4
6,200,28.125,-47.65625,-0.99328,0.127851,-1.121131,-0.865429,2
6,201,28.515625,-47.65625,-0.639195,0.809226,-1.448421,0.170031,2
6,202,28.90625,-47.65625,-1.436396,1.76185,-3.198246,0.325454,2
6,203,29.296875,-47.65625,-2.866952,1.102142,-3.797105,-0.719989,5
6,204,29.6875,-47.65625,-1.436632,1.782166,-3.615614,0.749765,3
6,207,30.859375,-47.65625,-2.256246,1.558543,-3.81479,-0.697703,2
6,208,31.25,-47.65625,-1.05602,1.636518,-3.57043,0.979273,6
6,209,31.640625,-47.65625,-1.431702,2.591718,-4.02342,1.160016,2
6,210,32.03125,-47.65625,-1.926818,2.364134,-4.290952,0.437316,2
6,212,32.8125,-47.65625,-0.536993,1.475332,-2.598054,1.021633,4
6,213,33.203125,-47.65625,0.975449,0.475199,0.50025,1.450648,2
6,214,33.59375,-47.65625,0.174208,0.239849,-0.110707,0.476067,3
6,215,33.984375,-47.65625,-0.963653,0.0,-0.963653,-0.963653,1
6,216,34.375,-47.65625,0.044371,0.374778,-0.330407,0.419149,2
6,217,34.765625,-47.65625,-2.266445,1.410963,-3.432872,-0.281157,3
6,218,35.15625,-47.65625,-0.816772,1.833251,-3.966174,0.56785,4
6,220,35.9375,-47.65625,1.29315,0.0,1.29315,1.29315,1
6,221,36.328125,-47.65625,-0.880897,0.675627,-1.823019,-0.271949,3
6,222,36.71875,-47.65625,-0.541413,1.924123,-3.923574,1.962983,6
6,223,37.109375,-47.65625,-1.662169,0.88886,-2.374918,-0.14653,4
6,225,37.890625,-47.65625,-0.671964,0.174755,-0.846719,-0.497209,2
6,226,38.28125,-47.65625,0.173966,2.689961,-3.629612,2.134276,3
6,227,38.671875,-47.65625,-0.639408,2.318586,-2.957994,1.679178,2
6,229,39.453125,-47.65625,-1.104175,0.310501,-1.414676,-0.793674,2
6,231,40.234375,-47.65625,-1.596448,2.071455,-4.721471,1.824384,6
6,232,40.625,-47.65625,0.073199,2.12989,-3.182033,3.344112,11
6,233,41.015625,-47.65625,-0.926216,0.135035,-1.061251,-0.79118,2
6,234,41.40625,-47.65625,2.279142,0.0,2.279142,2.279142,1
6,235,41.796875,-47.65625,0.714145,1.96644,-3.470757,3.312065,12
6,236,42.1875,-47.65625,-0.583753,2.652576,-3.23633,2.068823,2
6,237,42.578125,-47.65625,1.525192,1.695615,-0.195121,3.345159,4
6,238,42.96875,-47.65625,0.717487,1.445946,-1.837158,2.050866,6
6,239,43.359375,-47.65625,-0.115318,1.529894,-1.658383,1.878582,5
6,240,43.75,-47.65625,0.304305,2.476925,-4.031711,3.35064,9
6,241,44.140625,-47.65625,0.471493,1.189926,-1.340564,2.076487,11
6,242,44.53125,-47.65625,0.451468,0.0,0.451468,0.451468,1
6,243,44.921875,-47.65625,1.319684,1.50394,-2.243332,3.382176,18
6,244,45.3125,-47.65625,-1.658163,0.0,-1.658163,-1.658163,1
6,245,45.703125,-47.65625,-0.368633,0.0,-0.368633,-0.368633,1
6,246,46.09375,-47.65625,0.771741,1.435967,-2.271571,2.928138,13
6,247,46.484375,-47.65625,0.190035,0.0,0.190035,0.190035,1
6,248,46.875,-47.65625,2.543124,0.137229,2.405895,2.680352,2
6,249,47.265625,-47.65625,1.111628,1.37581,-1.06957,2.954899,8
6,250,47.65625,-47.65625,-0.702325,0.300296,-1.093822,-0.364048,3
6,251,48.046875,-47.65625,1.174237,1.560215,-0.069262,3.374495,3
6,252,48.4375,-47.65625,2.573482,0.664108,1.637736,3.110954,3
6,254,49.21875,-47.65625,1.971702,0.09461,1.877091,2.066312,2
6,255,49.609375,-47.65625,2.357938,0.098611,2.259327,2.456548,2
7,1,-49.609375,-47.265625,3.249348,1.22406,1.55399,4.780813,5
7,2,-49.21875,-47.265625,2.87933,0.081208,2.798122,2.960538,2
7,3,-48.828125,-47.265625,2.919068,0.0,2.919068,2.919068,1
7,4,-48.4375,-47.265625,4.881258,1.07327,3.499682,5.876535,5
7,6,-47.65625,-47.265625,5.837397,0.436676,5.362806,6.416894,3
7,8,-46.875,-47.265625,5.794455,0.082953,5.711502,5.877408,2
7,13,-44.921875,-47.265625,6.398302,0.005305,6.390238,6.405013,912
7,188,23.4375,-47.265625,-0.08774,0.0,-0.08774,-0.08774,1
7,192,25.0,-47.265625,-0.215395,0.158693,-0.374088,-0.056701,2
7,193,25.390625,-47.265625,2.209508,0.0,2.209508,2.209508,1
7,196,26.5625,-47.265625,-0.896135,0.0,-0.896135,-0.896135,1
7,197,26.953125,-47.265625,0.560948,0.0,0.560948,0.560948,1
7,198,27.34375,-47.265625,-0.830855,1.78095,-2.611805,0.950095,2
7,199,27.734375,-47.265625,-2.267312,0.129545,-2.396857,-2.137767,2
7,200,28.125,-47.265625,-0.393604,0.158427,-0.552031,-0.235177,2
7,201,28.515625,-47.265625,0.56541,0.0,0.56541,0.56541,1
7,202,28.90625,-47.265625,-1.571018,1.603029,-2.859361,0.688605,3
7,203,29.296875,-47.265625,-0.9667,1.220244,-2.665267,0.146484,3
7,204,29.6875,-47.265625,-0.796007,0.30194,-1.097948,-0.494067,2
7,206,30.46875,-47.265625,-1.655123,1.866997,-3.100848,0.981094,3
7,207,30.859375,-47.265625,-1.92694,1.603441,-3.441974,0.394204,5
7,208,31.25,-47.265625,-0.956615,0.0,-0.956615,-0.956615,1
7,210,32.03125,-47.265625,-3.100033,0.0,-3.100033,-3.100033,1
7,211,32.421875,-47.265625,-3.205079,0.0,-3.205079,-3.205079,1
7,212,32.8125,-47.265625,-0.576805,1.27407,-2.210981,1.350872,4
7,214,33.59375,-47.265625,-2.042507,2.104188,-4.227894,0.799321,3
7,216,34.375,-47.265625,-0.704592,1.773077,-2.477669,1.068485,2
7,217,34.765625,-47.265625,-2.744627,0.0,-2.744627,-2.744627,1
7,218,35.15625,-47.265625,-2.423478,1.858928,-4.813714,0.527181,8
7,219,35.546875,-47.265625,-1.637076,0.900795,-2.398481,-0.371872,3
7,221,36.328125,-47.265625,-2.900675,0.175599,-3.076274,-2.725076,2
7,222,36.71875,-47.265625,-2.598879,2.023561,-4.446762,0.217467,3
7,223,37.109375,-47.265625,-4.510876,0.0,-4.510876,-4.510876,1
7,225,37.890625,-47.265625,-2.783081,0.0,-2.783081,-2.783081,1
7,226,38.28125,-47.265625,-1.380279,2.43043,-4.798324,0.642134,3
7,227,38.671875,-47.265625,-2.268501,0.0,-2.268501,-2.268501,1
7,228,39.0625,-47.265625,-4.767451,0.0,-4.767451,-4.767451,1
7,229,39.453125,-47.265625,0.677927,0.803824,-0.448285,1.37495,3
7,230,39.84375,-47.265625,1.94978,4.137371,-2.982919,8.394171,4
7,231,40.234375,-47.265625,-4.220875,0.0,-4.220875,-4.220875,1
7,232,40.625,-47.265625,0.338951,2.627884,-2.909652,3.665875,6
7,235,41.796875,-47.265625,0.171104,2.252443,-4.02136,3.618119,15
7,236,42.1875,-47.265625,-3.842672,1.006791,-4.849463,-2.835881,2
7,237,42.578125,-47.265625,2.038609,2.399014,-1.351095,3.85728,3
7,238,42.96875,-47.265625,0.815495,1.882452,-2.912194,2.776712,16
7,239,43.359375,-47.265625,-2.727462,2.048903,-4.776365,-0.678558,2
7,240,43.75,-47.265625,0.091227,2.578917,-3.657908,3.857038,14
7,241,44.140625,-47.265625,0.520618,2.257961,-4.157064,2.768124,13
7,243,44.921875,-47.265625,0.479726,1.889401,-2.392785,3.656873,19
7,244,45.3125,-47.265625,-2.46404,1.20326,-3.6673,-1.26078,2
7,245,45.703125,-47.265625,0.173574,0.187409,-0.013835,0.360983,2
7,246,46.09375,-47.265625,0.096851,1.92678,-3.316522,3.462043,18
7,247,46.484375,-47.265625,2.936212,0.164999,2.771213,3.101211,2
7,248,46.875,-47.265625,-3.885648,0.0,-3.885648,-3.885648,1
7,249,47.265625,-47.265625,0.263125,2.401769,-4.370949,3.24254,7
7,250,47.65625,-47.265625,-0.66284,0.0,-0.66284,-0.66284,1
7,251,48.046875,-47.265625,1.178274,0.584724,0.593551,1.762998,2
7,252,48.4375,-47.265625,1.500133,2.230971,-2.27636,3.456138,4
7,254,49.21875,-47.265625,-0.356578,0.0,-0.356578,-0.356578,1
7,255,49.609375,-47.265625,1.349876,1.267964,0.105217,3.640911,7
8,0,-50.0,-46.875,1.529295,2.734947,-1.205651,4.264242,2
8,1,-49.609375,-46.875,2.834986,1.702579,0.433556,5.033669,8
8,2,-49.21875,-46.875,3.466179,0.879216,2.376028,4.821939,4
8,3,-48.828125,-46.875,0.090361,0.0,0.090361,0.090361,1
8,4,-48.4375,-46.875,3.830418,1.301838,1.960084,6.117981,11
8,6,-47.65625,-46.875,3.275976,2.232972,-0.3545,5.983952,10
8,8,-46.875,-46.875,4.147371,2.344649,0.838592,5.988997,3
8,11,-45.703125,-46.875,6.143484,0.0,6.143484,6.143484,1
8,194,25.78125,-46.875,-1.937113,0.0,-1.937113,-1.937113,1
8,195,26.171875,-46.875,-2.044692,0.0,-2.044692,-2.044692,1
8,196,26.5625,-46.875,-0.275347,0.0,-0.275347,-0.275347,1
8,197,26.953125,-46.875,0.915539,0.0,0.915539,0.915539,1
8,198,27.34375,-46.875,-2.112252,0.124969,-2.237221,-1.987283,2
8,199,27.734375,-46.875,0.003865,0.0,0.003865,0.003865,1
8,202,28.90625,-46.875,-0.589216,1.623127,-2.212343,1.033911,2
8,203,29.296875,-46.875,-2.337308,0.0,-2.337308,-2.337308,1
8,204,29.6875,-46.875,-0.746173,0.0,-0.746173,-0.746173,1
8,206,30.46875,-46.875,-2.507226,0.0,-2.507226,-2.507226,1
8,207,30.859375,-46.875,-2.471458,0.162076,-2.633534,-2.309383,2
8,208,31.25,-46.875,0.367933,1.085924,-0.717992,1.453857,2
8,210,32.03125,-46.875,-3.066689,0.439795,-3.506484,-2.626893,2
8,211,32.421875,-46.875,-1.128513,1.014138,-2.554745,-0.284595,3
8,214,33.59375,-46.875,-3.01467,0.680603,-3.816368,-2.221004,4
8,215,33.984375,-46.875,-1.409658,0.867147,-2.276805,-0.542512,2
8,216,34.375,-46.875,-0.362168,1.784516,-2.146683,1.422348,2
8,217,34.765625,-46.875,0.185455,0.0,0.185455,0.185455,1
8,218,35.15625,-46.875,-2.271889,1.901391,-4.120943,0.889539,4
8,220,35.9375,-46.875,-2.233675,0.133436,-2.367112,-2.100239,2
8,222,36.71875,-46.875,-3.50051,0.787438,-4.711747,-2.605849,5
8,223,37.109375,-46.875,-1.879321,0.0,-1.879321,-1.879321,1
8,224,37.5,-46.875,1.989974,0.0,1.989974,1.989974,1
8,225,37.890625,-46.875,1.138797,0.0,1.138797,1.138797,1
8,226,38.28125,-46.875,0.110028,2.034954,-3.177695,2.368395,4
8,227,38.671875,-46.875,-3.137826,1.234391,-4.372217,-1.903435,2
8,228,39.0625,-46.875,-2.151768,0.0,-2.151768,-2.151768,1
8,229,39.453125,-46.875,-0.115689,0.0,-0.115689,-0.115689,1
8,230,39.84375,-46.875,1.195656,1.222239,-0.026583,2.417896,2
8,231,40.234375,-46.875,-2.210705,0.0,-2.210705,-2.210705,1
8,232,40.625,-46.875,-1.117355,2.80377,-4.943607,3.955209,16
8,233,41.015625,-46.875,3.45062,3.649251,-0.397252,8.352971,3
8,234,41.40625,-46.875,-2.327654,0.0,-2.327654,-2.327654,1
8,235,41.796875,-46.875,-0.710321,2.711112,-4.118947,3.913139,14
8,236,42.1875,-46.875,-3.710853,1.252499,-4.963352,-2.458355,2
8,237,42.578125,-46.875,0.872804,0.693472,-0.095756,1.490396,3
8,238,42.96875,-46.875,-0.305891,2.599241,-4.958175,3.290956,20
8,239,43.359375,-46.875,-1.595167,2.819242,-4.37622,2.269525,3
8,240,43.75,-46.875,-1.263769,1.777542,-4.922272,2.505527,10
8,241,44.140625,-46.875,0.058456,2.790449,-4.755423,3.286629,15
8,243,44.921875,-46.875,0.105886,2.378197,-4.660233,3.922469,24
8,244,45.3125,-46.875,0.117133,4.13274,-4.081416,8.307981,7
8,245,45.703125,-46.875,-0.07613,0.0,-0.07613,-0.07613,1
8,246,46.09375,-46.875,-0.413789,2.911449,-4.658659,3.734153,15
8,247,46.484375,-46.875,-0.60842,3.327659,-4.679956,3.471099,3
8,248,46.875,-46.875,-1.729493,0.71919,-2.650357,-0.895086,3
8,249,47.265625,-46.875,0.34341,2.094811,-2.745326,3.504934,11
8,250,47.65625,-46.875,0.226142,0.534068,-0.282112,0.96411,3
8,251,48.046875,-46.875,4.406108,3.14552,2.090788,8.853284,3
8,252,48.4375,-46.875,0.618172,1.576432,-1.230014,2.663641,7
8,253,48.828125,-46.875,0.357726,0.0,0.357726,0.357726,1
8,254,49.21875,-46.875,2.437888,0.0,2.437888,2.437888,1
8,255,49.609375,-46.875,3.0754,3.90616,-0.392138,9.50913,4
9,0,-50.0,-46.484375,3.101668,1.59636,-0.011564,4.523754,5
9,1,-49.609375,-46.484375,1.814917,1.424475,-0.847403,4.266275,11
9,2,-49.21875,-46.484375,3.514893,0.964426,2.631914,5.307859,5
9,3,-48.828125,-46.484375,0.702208,0.22071,0.481499,0.922918,2
9,4,-48.4375,-46.484375,3.071312,1.584143,0.546659,6.012762,10
9,6,-47.65625,-46.484375,3.696419,1.708038,0.0722,6.250785,10
9,8,-46.875,-46.484375,3.78278,1.249589,1.687547,5.883383,6
9,9,-46.484375,-46.484375,0.234832,0.0,0.234832,0.234832,1
9,10,-46.09375,-46.484375,-2.526289,0.0,-2.526289,-2.526289,1
9,192,25.0,-46.484375,0.308167,0.0,0.308167,0.308167,1
9,196,26.5625,-46.484375,0.071417,0.0,0.071417,0.071417,1
9,200,28.125,-46.484375,0.9429,0.0,0.9429,0.9429,1
9,202,28.90625,-46.484375,1.3926,0.0,1.3926,1.3926,1
9,204,29.6875,-46.484375,-0.130166,0.0,-0.130166,-0.130166,1
9,206,30.46875,-46.484375,-2.174523,0.0,-2.174523,-2.174523,1
9,207,30.859375,-46.484375,-1.95562,0.0,-1.95562,-1.95562,1
9,208,31.25,-46.484375,-0.063282,0.0,-0.063282,-0.063282,1
9,210,32.03125,-46.484375,-2.551821,0.130363,-2.682184,-2.421459,2
9,211,32.421875,-46.484375,-1.637985,1.245487,-2.810957,0.086465,3
9,212,32.8125,-46.484375,1.721966,0.0,1.721966,1.721966,1
9,215,33.984375,-46.484375,-0.639333,1.342775,-2.532833,0.432154,3
9,216,34.375,-46.484375,1.784369,0.0,1.784369,1.784369,1
9,218,35.15625,-46.484375,-2.661357,1.117904,-3.779262,-1.543453,2
9,220,35.9375,-46.484375,-1.750884,0.0,-1.750884,-1.750884,1
9,222,36.71875,-46.484375,-1.113594,1.969767,-3.752167,0.913219,4
9,223,37.109375,-46.484375,-4.049475,0.0,-4.049475,-4.049475,1
9,224,37.5,-46.484375,-2.324806,0.0,-2.324806,-2.324806,1
9,226,38.28125,-46.484375,-2.528508,2.125338,-4.310411,1.013994,4
9,227,38.671875,-46.484375,-4.012497,0.0,-4.012497,-4.012497,1
9,230,39.84375,-46.484375,0.890318,0.134165,0.756153,1.024483,2
9,231,40.234375,-46.484375,-1.613952,2.131877,-3.975295,1.19011,3
9,232,40.625,-46.484375,-0.758011,2.978657,-4.958824,3.362297,13
9,233,41.015625,-46.484375,2.212234,3.912254,-3.200267,8.647662,5
9,235,41.796875,-46.484375,-0.761134,2.803,-4.891792,3.344753,15
9,236,42.1875,-46.484375,-3.633036,0.871413,-4.553557,-2.103611,5
9,237,42.578125,-46.484375,8.299833,0.0,8.299833,8.299833,1
9,238,42.96875,-46.484375,-0.717586,2.39337,-4.368721,3.554294,17
